DSP	RSCU	dRSCU	CpG?	CpG_exon	f_premrna	f_mrna	TFBs
51	0.912	0.1501	0.0	0.356	0.1849	0.2188	1
5	0.4517	0.6939	1.0	0.3965	0.255	0.1627	0
8	1.1064	0.6547	1.0	0.5306	0.4199	0.1122	1
68	1.1353	0.6767	1.0	0.8664	0.0122	0.0924	0
77	1.291	0.0212	0.0	0.3305	0.087	0.2657	0
10	1.062	0.1501	0.0	0.3305	0.0919	0.3036	0
1	1.291	0.0212	0.0	0.2357	0.085	0.3679	0
43	0.7904	0.3593	0.0	0.1844	0.0759	0.4118	0
48	0.912	0.4848	1.0	0.8541	0.2737	0.2876	0
125	1.0835	0.3251	0.0	0.3706	0.2263	0.2782	0
311	0.9026	0.2219	0.0	0.9445	0.0695	0.1667	0
170	1.062	0.5368	1.0	0.9445	0.0678	0.1345	0
47	1.062	0.1501	0.0	0.2558	0.1835	0.2106	0
78	0.7725	1.5988	0.0	0.2558	0.1816	0.2186	0
233	0.9288	0.1425	0.0	0.2558	0.1723	0.2584	1
34	0.7249	0.257	0.0	0.1305	0.1927	0.1267	0
49	1.1457	0.0393	0.0	0.5115	0.4311	0.2243	0
1231	1.1064	0.6547	1.0	0.4522	0.129	0.1126	1
413	1.0582	0.1163	1.0	0.4522	0.1343	0.1837	1
146	1.1064	0.6547	1.0	0.4522	0.1358	0.2028	1
29	0.912	0.4848	1.0	0.4522	0.1364	0.2112	0
193	1.1615	0.3231	0.0	0.2683	0.1429	0.2355	1
32	1.0582	0.1163	0.0	0.3939	0.132	0.277	0
5	1.0835	0.5756	0.0	0.0	0.0983	0.2796	0
78	0.9026	0.5771	1.0	0.5221	0.0952	0.2944	0
893	0.985	0.1504	0.0	0.442	0.0834	0.3756	0
1046	0.7725	0.3114	0.0	0.442	0.0825	0.3866	1
2126	1.1353	0.6767	1.0	0.442	0.0767	0.464	0
2543	0.529	0.9419	0.0	0.442	0.0727	0.4824	0
2540	1.1332	0.2664	0.0	0.442	0.0727	0.4822	0
2414	1.1457	0.1506	0.0	0.442	0.072	0.4732	1
1697	1.1064	0.0393	0.0	0.442	0.0682	0.4218	1
1127	0.985	0.1504	0.0	0.442	0.0651	0.381	0
35	1.0712	0.1425	0.0	0.2723	0.0223	0.2978	1
392	1.0712	0.1425	0.0	0.2723	0.0204	0.2722	1
518	0.985	0.1504	0.0	0.2028	0.1707	0.213	1
12	1.1457	0.1506	1.0	0.7407	0.416	0.1842	0
25	1.1245	0.185	0.0	0.2162	0.0449	0.2801	0
79	1.1353	0.1504	0.0	0.2009	0.4462	0.2659	0
452	0.4311	1.9401	0.0	0.6607	0.3392	0.4312	0
290	0.985	0.5263	1.0	0.6607	0.3811	0.361	0
33	1.1615	0.3231	0.0	0.1413	0.2445	0.454	0
37	0.7249	0.2306	0.0	0.9757	0.0383	0.1541	1
246	1.1353	0.1504	0.0	0.3146	0.3377	0.1824	0
94	1.4211	0.4361	0.0	0.5047	0.148	0.074	1
58	0.5079	0.9007	0.0	0.5126	0.2679	0.4712	0
1	0.7249	1.1269	0.0	0.2125	0.1936	0.4988	0
19	1.4211	0.2857	1.0	0.3965	0.1268	0.2535	1
9	1.1457	0.0393	0.0	0.268	0.1936	0.1435	0
7989	2.3713	1.5988	0.0	0.1972	0.4434	0.4434	0
11	0.985	0.1504	0.0	0.4281	0.3959	0.451	0
7	2.3713	1.5988	0.0	0.596	0.0505	0.3593	0
113	1.0835	0.5756	0.0	0.0588	0.0547	0.0948	0
5	1.0835	0.3251	0.0	0.0	0.1994	0.4671	1
47	1.0835	0.3251	0.0	0.3744	0.0657	0.4096	0
11	0.4586	0.6767	1.0	0.3815	0.0693	0.1308	0
2	0.9418	0.1163	1.0	0.9126	0.0098	0.0978	0
43	0.8385	0.3231	1.0	0.5219	0.3631	0.1694	0
8	0.9418	0.1163	0.0	0.2284	0.2012	0.3079	1
39	1.0835	0.5756	0.0	0.2565	0.0126	0.2306	0
286	0.7904	0.3832	0.0	0.408	0.2539	0.4888	0
101	0.9418	0.1163	1.0	0.3189	0.0018	0.0414	1
6	1.1127	0.2255	0.0	0.1536	0.2705	0.154	1
35	0.912	0.1501	0.0	0.3922	0.2304	0.2464	0
6	0.3255	0.5771	1.0	0.3686	0.2893	0.4568	1
16	1.0835	0.3251	0.0	0.2586	0.0794	0.3267	0
6	1.8517	1.1269	0.0	0.3114	0.4515	0.146	1
56	1.1615	0.3231	0.0	0.5051	0.4451	0.1371	0
68	1.1457	0.0393	0.0	0.1545	0.0001	0.0466	0
25	0.3255	0.5771	1.0	0.4967	0.0749	0.1576	0
51	1.1245	0.185	0.0	0.3932	0.0563	0.1426	0
168925	0.912	0.6869	0.0	0.5103	0.3599	0.3599	0
168565	0.8455	0.309	0.0	0.5103	0.2517	0.2517	0
168559	0.9026	0.2219	0.0	0.5103	0.2498	0.2498	0
168460	0.9418	0.1163	1.0	0.5103	0.2201	0.2201	0
168449	0.7725	1.5988	0.0	0.5103	0.2168	0.2168	0
168448	0.4679	0.4876	0.0	0.5103	0.2165	0.2165	0
167995	1.1332	0.2664	0.0	0.5103	0.0803	0.0803	0
62	0.6545	0.6909	0.0	0.7748	0.129	0.2276	1
6	2.3713	1.5808	0.0	0.0	0.072	0.4938	0
50	0.7904	0.3832	0.0	0.8557	0.0087	0.0834	0
526	1.0	0.3455	1.0	0.8353	0.0112	0.0558	0
532	0.4611	0.3114	0.0	0.8353	0.011	0.0546	1
8	0.8952	0.5475	1.0	0.5393	0.2013	0.156	0
31	0.7904	1.5808	0.0	0.0	0.0857	0.4454	1
49	1.4211	0.2857	0.0	0.1571	0.1338	0.3135	0
58	0.9288	0.1425	0.0	0.1747	0.2627	0.4263	0
47	0.4517	0.6547	1.0	0.156	0.0034	0.0732	0
28	1.0835	0.5756	0.0	0.2889	0.311	0.2715	1
25	1.1127	0.2255	0.0	0.768	0.3035	0.2903	0
13	0.985	0.1504	0.0	0.0	0.2326	0.3257	0
30	0.4611	0.3114	0.0	0.1328	0.0032	0.1761	0
27	0.912	0.4848	1.0	0.2631	0.0393	0.2442	0
75	1.1245	0.2219	0.0	0.2319	0.0099	0.4456	0
63177							0
1264	0.4586	0.6767	1.0	0.3866	0.3866	0.2799	0
940	1.0712	0.1425	0.0	0.3866	0.4207	0.2164	0
235	1.8517	1.3839	0.0	0.3866	0.4949	0.0782	0
34	0.8952	0.5475	0.0	0.5833	0.1675	0.1168	0
56	0.7249	0.257	0.0	0.6889	0.4967	0.2888	1
18	0.4271	0.6349	1.0	0.6889	0.4976	0.2998	1
70	1.0835	0.5756	0.0	0.0	0.2912	0.4666	1
209	1.0712	0.1425	0.0	0.2114	0.4262	0.0891	0
22	0.7725	1.5988	0.0	0.129	0.0386	0.3233	1
5	1.0	0.0	0.0	0.3409	0.2107	0.4436	0
16	1.0835	0.3251	0.0	0.5133	0.3876	0.3971	1
47	0.4679	0.257	0.0	0.6833	0.215	0.3688	1
247	1.1457	0.0393	0.0	0.1949	0.4916	0.1303	0
26	1.1457	0.0393	0.0	0.5878	0.0333	0.1722	1
515	0.3255	0.5771	1.0	0.2281	0.3731	0.3994	0
65	0.7725	1.5988	0.0	0.2284	0.3432	0.2186	0
24	1.0862	0.1724	0.0	0.7083	0.1035	0.1729	0
93	1.1457	0.1506	0.0	0.0968	0.403	0.1352	1
24	1.062	0.1501	0.0	0.3564	0.3898	0.2899	0
1	1.1615	0.3231	0.0	0.244	0.3011	0.4645	0
176	0.912	0.1501	0.0	0.8297	0.0179	0.0892	0
19	1.1245	0.2219	0.0	0.0	0.3169	0.4495	0
69	1.3455	0.6909	1.0	0.4021	0.4789	0.3135	0
133776	0.9288	0.1425	0.0	0.3982	0.2583	0.2583	0
205	0.7904	0.3832	1.0	0.8946	0.0059	0.0657	1
173	0.4679	1.3839	0.0	0.4233	0.3714	0.1874	0
50	0.8668	0.2664	0.0	0.3693	0.0552	0.4589	0
19	1.1353	0.6767	1.0	0.775	0.3035	0.172	0
28	0.8873	0.2255	1.0	0.234	0.0884	0.4603	0
84	0.4311	1.9401	0.0	0.3356	0.4092	0.2408	0
81	0.4311	1.9401	0.0	0.3356	0.4092	0.2395	0
282	0.8873	0.2255	1.0	0.4922	0.3175	0.186	0
891	0.8952	0.5475	0.0	0.4922	0.4788	0.3784	0
54	1.1545	0.309	0.0	0.0	0.4823	0.28	1
12							0
333	0.912	0.4848	1.0	0.6417	0.3806	0.4025	1
79	0.529	0.9419	0.0	0.2686	0.1659	0.1589	1
5	1.0835	0.5756	0.0	0.347	0.1856	0.4712	0
21	0.529	0.9419	0.0	0.3275	0.0695	0.4111	0
84	1.4211	0.2857	1.0	0.2545	0.0672	0.3691	0
110	0.7725	1.5988	0.0	0.2985	0.0278	0.2655	0
20	1.1737	0.7425	1.0	0.0	0.0128	0.0715	0
75	0.5079	0.5756	0.0	0.2926	0.3271	0.4178	0
99	0.7904	0.3593	0.0	0.3	0.1782	0.098	0
30	0.4311	0.3593	0.0	0.0	0.0871	0.0664	0
8	1.1457	0.0393	0.0	0.0	0.005	0.0543	0
60	0.985	0.4361	0.0	0.2062	0.3113	0.4008	0
25	0.7725	0.3114	0.0	0.1524	0.4716	0.1494	0
94	1.1457	0.1506	0.0	0.5623	0.3738	0.1748	0
29	0.9296	0.1407	1.0	0.7908	0.1144	0.3767	1
13	0.7904	0.3593	0.0	0.4504	0.0747	0.1961	0
119	0.7904	0.3593	0.0	0.3745	0.2082	0.4681	1
55	1.1457	0.1506	1.0	0.3636	0.2322	0.4698	1
9	0.985	0.1504	0.0	0.2778	0.4716	0.1644	1
24	1.0	0.3455	0.0	0.8422	0.0031	0.0453	0
51	0.4611	0.3114	0.0	0.4712	0.0401	0.3793	0
2	0.6545	0.3455	0.0	0.0	0.4633	0.0927	1
166	0.529	0.9419	0.0	0.284	0.2416	0.2256	0
85	0.5079	0.9007	0.0	0.463	0.0134	0.1171	0
251	1.5988	0.5368	0.0	1.0292	0.0192	0.209	0
41	1.2962	0.8445	1.0	1.0292	0.0265	0.2885	0
379	0.4679	1.3839	0.0	0.5158	0.1528	0.1277	0
92	0.9026	0.5771	1.0	0.5158	0.1538	0.1988	0
57	1.062	0.1501	0.0	0.0	0.2576	0.3109	0
40							0
189	1.0835	0.5756	0.0	0.3322	0.4712	0.1286	0
321	0.985	0.1504	0.0	0.3322	0.4634	0.1952	0
14	1.1064	0.6547	1.0	0.3322	0.4318	0.4644	1
14	1.1457	0.6939	1.0	0.3322	0.4318	0.4644	1
51	0.4517	0.6939	1.0	0.1856	0.4274	0.4842	0
477	1.1353	0.1504	0.0	0.3333	0.0824	0.2965	1
227	1.1457	0.1506	1.0	0.3333	0.0864	0.1996	0
35	0.912	0.1501	0.0	0.3004	0.0071	0.2279	0
410	1.1064	0.0393	0.0	0.3004	0.0063	0.3116	0
1361	1.1545	0.309	0.0	0.3004	0.0044	0.4759	1
1670	1.1064	0.6547	1.0	0.3004	0.0038	0.4069	1
416	0.7725	1.5988	0.0	0.3381	0.0284	0.1111	0
16	0.7904	0.3832	0.0	0.3583	0.2669	0.2427	0
6	1.062	0.1501	0.0	0.1913	0.009	0.315	0
600	0.7725	1.5988	0.0	0.1674	0.0086	0.1966	1
123	1.0712	0.1425	0.0	0.123	0.0128	0.2921	0
84	0.4311	1.9401	0.0	0.146	0.4306	0.2669	0
41	0.9418	0.1163	1.0	0.2324	0.1121	0.0219	0
22	0.9296	0.1407	0.0	0.0	0.2812	0.1546	1
31	1.1127	0.2255	1.0	0.5172	0.2956	0.1647	0
16	0.4611	0.3114	0.0	0.5172	0.2957	0.1657	1
39	1.1245	0.2219	0.0	0.2004	0.3998	0.2329	1
56	0.9296	0.1407	0.0	0.1158	0.4715	0.3113	0
92	0.9555	0.2306	1.0	0.1172	0.4237	0.4821	0
14	0.985	0.1504	0.0	0.1717	0.4116	0.4746	0
318	1.1064	0.6547	1.0	0.2825	0.3954	0.4432	0
110	0.6545	0.3455	0.0	0.2825	0.3918	0.4002	1
59	0.912	0.1501	0.0	0.3897	0.3323	0.3745	1
110	1.1353	0.1504	0.0	0.0	0.0258	0.0928	0
970	0.7249	1.1269	0.0	0.4048	0.0116	0.2901	1
70	0.6561	0.5503	0.0	0.3903	0.0771	0.2904	0
15	0.9026	0.2219	0.0	0.8175	0.1593	0.2624	0
59	1.1245	0.2219	0.0	0.0	0.0267	0.2276	0
68	0.4311	0.3593	0.0	0.2966	0.0548	0.2959	0
11	1.1064	0.0393	0.0	0.0	0.0574	0.319	0
64	1.1245	0.2219	0.0	0.4771	0.0927	0.4482	0
6	1.1353	0.1504	0.0	0.0	0.0937	0.4534	0
42	0.7725	1.5988	0.0	0.3409	0.1298	0.4748	1
5	1.1064	0.1899	0.0	0.407	0.2058	0.4146	1
65	0.6545	0.3455	0.0	0.3325	0.2424	0.3648	0
47	0.9296	0.1407	0.0	0.5627	0.27	0.3563	0
67	1.1457	0.0393	0.0	0.5627	0.2701	0.3494	1
60	1.1457	0.0393	0.0	0.3902	0.2716	0.3398	0
73	0.5079	0.5756	0.0	0.1771	0.3	0.3026	0
32	1.4427	0.5475	1.0	0.2089	0.3478	0.2578	0
28	1.1457	0.0393	0.0	0.4405	0.3441	0.084	1
65	1.1064	0.0393	0.0	0.0	0.2785	0.071	0
3	1.291	0.0212	0.0	0.8416	0.0382	0.3283	0
202	0.4586	0.9624	1.0	0.4034	0.314	0.3079	0
3	0.8873	0.2255	0.0	0.3312	0.25	0.2674	0
513	0.4679	0.4876	0.0	0.3312	0.2476	0.2058	1
333	0.7904	0.3832	1.0	0.3312	0.247	0.1878	1
117	0.985	0.4361	1.0	0.3312	0.2461	0.1662	0
356	0.912	0.1501	0.0	0.2478	0.1892	0.0971	1
140	1.1353	0.6767	1.0	0.2478	0.1884	0.0755	1
63	0.7725	1.5988	0.0	0.2478	0.1881	0.0678	1
88	0.4517	0.6939	1.0	0.1543	0.4616	0.1019	0
234	1.0835	0.5756	0.0	0.2491	0.3657	0.1888	0
64	0.4311	1.9401	0.0	0.3119	0.2863	0.0677	0
14	0.912	0.1501	0.0	0.2772	0.1053	0.1052	0
62	0.7904	1.5808	0.0	0.2772	0.1051	0.114	1
11	1.0	0.3455	0.0	0.4889	0.0842	0.1317	0
35	0.5079	0.9007	0.0	0.4889	0.0841	0.1361	1
72	1.1737	1.1976	0.0	0.4889	0.0839	0.1449	0
26	0.9555	0.2306	0.0	0.1894	0.0184	0.235	0
130	0.9288	0.1425	1.0	0.7598	0.0101	0.2037	0
10	0.4611	0.0299	0.0	0.4444	0.0613	0.3104	0
16	0.7249	0.257	0.0	0.0	0.0989	0.3928	1
591	1.0	0.0	0.0	0.7818	0.0037	0.3402	1
75	0.4611	0.0299	0.0	0.2065	0.0274	0.36	1
63	1.062	0.1501	0.0	0.2963	0.146	0.1657	1
88	1.0582	0.1163	0.0	0.2603	0.3629	0.3499	1
25	1.1064	0.0393	0.0	0.4488	0.0723	0.2393	0
8	1.1064	0.0393	0.0	0.0	0.1847	0.3951	1
17	1.0835	0.3251	0.0	0.8074	0.4487	0.3684	0
22	0.7249	0.257	0.0	0.3581	0.2934	0.4323	0
13	1.1545	0.309	0.0	0.0	0.4036	0.3803	1
77	0.529	0.9419	0.0	0.2094	0.4828	0.2714	1
62	0.4586	0.6767	1.0	0.0	0.1514	0.0862	0
47	1.062	0.1501	0.0	0.1663	0.301	0.159	0
28	0.985	0.1504	0.0	0.409	0.3432	0.2644	0
11	0.5079	0.5756	0.0	0.3538	0.379	0.4403	0
47	0.8455	0.309	0.0	0.8803	0.3728	0.4124	0
27	1.1245	0.799	1.0	0.3737	0.1614	0.2333	0
23	0.985	0.1504	0.0	0.0	0.4515	0.45	0
53	0.6545	0.3455	0.0	0.1226	0.0225	0.3238	0
23	1.1545	0.309	0.0	0.143	0.0472	0.3087	0
379	0.4311	0.3593	0.0	0.2961	0.0513	0.4446	0
328	1.3455	0.6909	0.0	0.2961	0.0541	0.4684	0
956	1.1353	0.6767	1.0	0.5248	0.1112	0.4884	0
592	0.7725	1.5988	0.0	0.5248	0.1093	0.4279	0
97	0.9288	0.1425	1.0	1.1324	0.0122	0.1069	0
7	1.0835	0.5756	0.0	0.2568	0.1466	0.1718	0
12	0.7904	0.3593	0.0	0.0	0.2632	0.1769	0
12	0.5079	0.9007	0.0	0.2692	0.3374	0.4116	1
76	0.9296	0.1407	1.0	0.7392	0.1033	0.4121	1
22	0.9555	0.2306	1.0	0.5763	0.0791	0.2651	1
62	1.1332	0.2664	0.0	0.8259	0.2548	0.4786	0
3	1.1064	0.0393	0.0	0.5126	0.2003	0.1313	0
589	0.985	0.4361	1.0	0.3454	0.1078	0.428	0
56	1.0835	0.3251	1.0	0.4669	0.3991	0.2243	1
35	1.062	0.1501	0.0	0.1488	0.1977	0.3866	0
15	0.8455	0.309	0.0	0.1008	0.4599	0.1444	0
40	1.1064	0.6547	1.0	0.2534	0.4623	0.1534	0
82	0.4611	0.3114	0.0	0.2534	0.4624	0.1603	1
16	0.9026	0.4069	0.0	0.2534	0.4628	0.1752	1
18	2.3713	1.1976	0.0	0.3874	0.2771	0.4647	0
1	0.8455	0.309	0.0	0.5139	0.223	0.4726	0
109	0.3255	0.799	1.0	0.2838	0.2074	0.3963	1
5	1.0582	0.1163	0.0	0.0	0.195	0.3522	0
50	0.8668	0.2664	0.0	0.0	0.189	0.3432	0
52	0.7904	1.5808	0.0	0.295	0.1407	0.26	0
188	1.0	0.3455	0.0	0.3844	0.1877	0.2147	0
647	2.3713	1.1976	0.0	0.3844	0.1545	0.3533	1
1289	0.8455	0.309	0.0	0.3844	0.1082	0.4526	0
41	0.4517	0.6547	1.0	0.5119	0.3983	0.3913	0
18	1.1457	0.1506	0.0	0.6515	0.461	0.3228	0
132							0
881	1.2698	0.0212	0.0	0.1621	0.3543	0.3402	0
18	1.1353	0.6767	1.0	0.6377	0.1183	0.1244	0
66	0.7725	1.5988	0.0	0.6377	0.1194	0.1414	1
58	1.4427	0.5475	0.0	0.6598	0.1916	0.217	0
372	0.5079	0.9007	0.0	0.5844	0.2245	0.1467	0
811	2.3713	1.9401	0.0	0.3619	0.4044	0.4044	0
958	0.4679	1.3839	0.0	0.3619	0.4972	0.4972	0
1189	0.4517	0.8445	1.0	0.3619	0.3565	0.3565	0
1429	0.3255	0.5771	1.0	0.3619	0.205	0.205	0
193	0.7725	1.5988	0.0	0.8424	0.4425	0.317	1
13	0.7725	1.5988	0.0	0.1939	0.0137	0.196	1
20	0.8385	0.3231	1.0	0.1958	0.0339	0.2207	1
7	1.4211	0.2857	0.0	0.2233	0.026	0.3358	1
42	0.4762	0.1799	0.0	0.2647	0.1261	0.2441	0
42	1.062	0.1501	0.0	0.2227	0.2265	0.1623	0
196	2.3713	1.9401	0.0	0.2728	0.0221	0.4757	0
2	1.0835	0.5756	0.0	0.1559	0.1655	0.3662	0
31	1.0835	0.5756	0.0	0.3271	0.2949	0.1904	0
45	1.062	0.5368	0.0	0.453	0.1302	0.2551	1
157	0.6545	0.6909	1.0	0.702	0.0041	0.2582	1
739	1.0	0.3455	1.0	0.702	0.0018	0.1163	0
57	0.4679	1.3839	0.0	0.6703	0.4192	0.1173	0
22	1.0835	0.5756	0.0	0.2751	0.1	0.4603	1
38	0.8952	0.5475	0.0	0.3645	0.4796	0.284	0
35	0.912	0.1501	0.0	0.0814	0.4963	0.1627	0
40	0.4271	0.4848	1.0	0.2712	0.1015	0.3674	0
973							0
2	1.1245	0.2219	0.0	0.0	0.3327	0.3199	0
53	1.1457	0.0393	0.0	0.0491	0.4176	0.2124	0
5	0.8668	0.2664	0.0	0.0	0.3979	0.1423	1
189	0.6545	0.6909	0.0	0.1757	0.0274	0.1634	0
18	1.0835	0.5756	0.0	0.8753	0.0522	0.1269	0
9	0.8385	0.3231	1.0	0.9185	0.0002	0.005	0
1	0.7904	0.3832	0.0	0.0	0.2684	0.3063	0
31	1.1615	0.3231	0.0	0.4226	0.1716	0.173	0
8	1.1457	0.0393	0.0	0.5278	0.0359	0.1254	0
71	1.1245	0.185	0.0	0.4016	0.2106	0.3662	1
56	1.1064	0.6547	1.0	0.4414	0.1541	0.4665	0
89	1.1353	0.6767	1.0	0.3989	0.1724	0.4926	0
26	1.1245	0.185	0.0	0.104	0.1958	0.4742	0
75	1.1064	0.6547	1.0	0.1499	0.4365	0.2016	0
17	0.9288	0.1425	1.0	0.5805	0.4208	0.1647	0
29	1.1064	0.0393	0.0	0.4433	0.0097	0.0814	0
56	1.1457	0.1506	0.0	0.3523	0.1536	0.1486	1
138	0.8668	0.2664	0.0	0.1868	0.1018	0.2018	0
15	0.6545	0.6909	1.0	0.6923	0.1198	0.3434	0
125	0.9288	0.1425	0.0	0.4785	0.1803	0.1334	1
48	1.0835	0.3251	0.0	0.4536	0.1478	0.2585	0
446	0.4611	0.3114	0.0	0.343	0.4723	0.4058	0
28	0.9288	0.1425	0.0	0.343	0.4681	0.1835	0
80	1.1245	0.2219	0.0	0.6327	0.3931	0.1751	0
462	1.1353	0.6767	1.0	0.1672	0.059	0.4295	1
176	1.291	0.0212	0.0	0.1672	0.0628	0.2304	0
11	0.6545	0.3455	0.0	0.3668	0.01	0.2006	1
24	0.9026	0.2219	0.0	0.1985	0.0606	0.2989	0
37	1.1457	0.0393	0.0	0.0	0.1887	0.3921	1
9	1.1457	0.0393	0.0	0.2344	0.2218	0.4176	0
22	1.062	0.1501	0.0	0.303	0.2806	0.4488	0
18	0.7249	0.2306	1.0	0.4488	0.3151	0.4928	0
27	1.1457	0.0393	0.0	0.2647	0.4212	0.4116	1
37	0.4271	0.4848	1.0	1.0227	0.31	0.2736	0
131	0.6545	0.6909	1.0	0.8447	0.1108	0.1535	1
260	1.062	0.5368	1.0	0.8447	0.1104	0.1332	0
68	0.912	0.1501	0.0	0.3934	0.0947	0.0741	0
74	1.0	0.0	0.0	0.3934	0.0946	0.0731	0
250	0.9296	0.1407	0.0	0.6893	0.0657	0.2786	0
70	0.9418	0.1163	1.0	0.8464	0.0024	0.2135	0
53	0.9555	0.2306	0.0	0.6569	0.3265	0.3757	0
27	0.4679	1.3839	0.0	0.476	0.2029	0.4256	0
61	0.529	0.9419	0.0	0.8678	0.0839	0.3089	0
11	1.1737	1.1976	0.0	0.4908	0.0269	0.2298	0
45	0.985	0.4361	1.0	0.8497	0.0973	0.45	1
92	0.5079	0.9007	0.0	0.6026	0.482	0.044	1
18	1.1737	1.1976	0.0	0.2857	0.0192	0.2987	0
3	1.1457	0.0393	0.0	0.0	0.0331	0.3354	0
42	0.7904	0.3593	0.0	0.0	0.2518	0.4105	0
54	0.7904	0.3593	0.0	0.525	0.4145	0.2939	0
68	0.8385	0.3231	0.0	0.2724	0.3225	0.0758	1
40	0.9296	0.1407	0.0	0.0	0.0505	0.3575	0
129	0.6545	0.3455	0.0	0.5747	0.0931	0.3409	0
71							1
957	0.7904	0.3832	0.0	0.6154	0.0467	0.3303	0
174	0.4517	0.6547	1.0	0.6154	0.1194	0.156	0
65	1.062	0.5368	0.0	0.1371	0.4978	0.4831	0
470	0.9296	0.1407	0.0	0.8135	0.0061	0.0899	0
323	0.9296	0.1407	1.0	0.8135	0.0079	0.1165	0
320	1.3455	0.3455	0.0	0.8135	0.008	0.117	0
146	0.9138	0.1724	1.0	0.8135	0.0101	0.1485	0
54	0.9026	0.5771	1.0	0.4221	0.2168	0.3927	1
72	0.4311	1.9401	0.0	0.4221	0.217	0.396	0
10	0.8952	0.5475	1.0	1.029	0.4191	0.4589	1
16	1.0862	0.1724	0.0	0.8846	0.1427	0.3238	0
93	1.1064	0.6547	1.0	0.6247	0.0086	0.1257	0
144	0.6545	0.6909	1.0	0.6247	0.0079	0.1165	1
1222	1.062	0.5368	1.0	0.6754	0.2234	0.2602	0
152							0
11	1.1353	0.6767	1.0	0.2632	0.4076	0.3594	0
35	0.985	0.4361	0.0	0.8	0.3766	0.4232	0
8	1.062	0.5368	1.0	0.2936	0.145	0.1389	0
120	0.7725	1.5988	0.0	0.2496	0.2653	0.4314	1
32	2.3713	1.5988	0.0	0.6354	0.4535	0.31	0
81	1.062	0.5368	1.0	0.6354	0.46	0.2962	1
50	1.1064	0.0393	0.0	0.6739	0.4655	0.2419	0
35	0.9296	0.1407	1.0	0.4918	0.3699	0.1604	0
81	1.1353	0.6767	1.0	0.1678	0.1992	0.4952	0
76	0.4679	1.3839	0.0	0.6188	0.2805	0.4513	1
1	0.6561	0.5503	0.0	0.1646	0.3191	0.3828	0
10	0.8952	0.5475	1.0	0.5299	0.4901	0.3225	1
36	1.2698	0.0212	0.0	0.3302	0.1029	0.1233	0
206	0.4311	1.9401	0.0	0.2993	0.134	0.3731	1
191	1.0	0.0	0.0	0.2993	0.1395	0.3884	1
56	1.062	0.1501	0.0	0.6879	0.3673	0.2375	0
104	1.1245	0.185	0.0	0.258	0.4537	0.2074	0
86	2.3713	1.1976	0.0	0.8498	0.0999	0.2926	0
626	0.7249	1.1269	0.0	0.8498	0.043	0.3045	0
779	0.6545	0.6909	0.0	0.8498	0.0269	0.1906	0
284	0.6545	0.6909	1.0	0.6602	0.4584	0.1614	0
13	0.9288	0.1425	1.0	0.6088	0.3405	0.3677	0
31	0.529	0.9419	0.0	0.8097	0.3439	0.2011	1
62	0.6561	0.4444	0.0	0.8097	0.339	0.2213	0
7744	0.7249	0.2306	0.0	0.9313	0.0371	0.0371	1
51	0.4271	0.6349	1.0	0.4112	0.0327	0.4095	0
99	0.7249	0.257	0.0	0.4112	0.0323	0.3949	0
651	0.4762	0.6243	0.0	0.4112	0.027	0.2264	0
320	0.9418	0.1163	1.0	0.4112	0.0236	0.1202	0
299	0.4679	0.4876	0.0	0.4112	0.0234	0.1138	1
245	1.0	0.0	0.0	0.4112	0.0229	0.0973	0
16	1.5988	1.1717	1.0	0.576	0.4642	0.4092	0
51	0.8455	0.309	0.0	0.692	0.1503	0.1665	0
66	0.4311	1.9401	0.0	0.4668	0.0971	0.124	0
94	1.062	0.1501	0.0	0.3077	0.037	0.0751	0
480	1.062	0.5368	1.0	0.5586	0.4561	0.4003	0
959	0.7725	1.5988	0.0	0.6726	0.1667	0.1667	1
979	1.2962	0.8445	1.0	0.6726	0.175	0.175	0
9	1.062	0.5368	0.0	0.4681	0.473	0.1755	0
665	0.985	0.4361	0.0	0.3024	0.1788	0.201	0
1580	0.9418	0.1163	0.0	0.3024	0.1271	0.4317	0
218	1.0	0.0	0.0	0.5699	0.1368	0.3228	0
822	0.9026	0.5771	1.0	0.9281	0.0381	0.0409	0
732	1.1245	0.2219	0.0	0.9281	0.1016	0.1091	0
180	0.8455	0.309	0.0	0.9281	0.4908	0.472	1
162	0.912	0.4848	1.0	0.9281	0.4958	0.4583	1
439	0.912	0.4848	1.0	1.0904	0.0035	0.0038	1
49	1.1005	0.1058	1.0	0.79	0.4109	0.2166	0
2500	0.7249	0.2306	0.0	0.6704	0.2333	0.4093	0
1817	0.7725	1.5988	0.0	0.6704	0.3029	0.4685	0
28	0.8385	0.3231	0.0	0.3016	0.1795	0.2707	0
27	0.4762	0.6243	0.0	0.6257	0.4692	0.3867	1
54	0.7904	0.3832	0.0	0.7017	0.409	0.4678	1
41	1.1457	0.1506	0.0	0.1288	0.0789	0.3884	1
11	0.8873	0.2255	1.0	0.3721	0.1176	0.4576	0
2446	0.912	0.4848	1.0	0.534	0.377	0.377	0
3076	0.4517	0.6547	1.0	0.534	0.4607	0.4607	0
3385	0.985	0.1504	0.0	0.534	0.4981	0.4981	0
3478	1.0835	0.3251	0.0	0.534	0.4857	0.4857	0
3519	0.6561	0.5503	0.0	0.534	0.4634	0.4634	0
3465	1.0704	0.1407	1.0	0.534	0.4562	0.4562	0
3408	0.912	0.6869	0.0	0.534	0.4486	0.4486	0
