DSP	RSCU	dRSCU	CpG?	CpG_exon	f_premrna	f_mrna	TFBs
10	1.0	0.0	0.0	0.1649	0.3333	0.3256	1
32	1.3095	0.984	1.0	0.2302	0.3481	0.2734	1
16	0.4271	0.4848	1.0	0.306	0.405	0.2948	1
18	0.9296	0.1407	1.0	0.4209	0.3907	0.3129	0
6	1.1353	0.6767	1.0	0.4797	0.1114	0.2351	1
179							0
42	1.1127	0.2255	1.0	0.3824	0.3068	0.241	1
20	0.9288	0.1425	1.0	0.6952	0.3261	0.1102	0
10	1.0	0.0	0.0	0.4622	0.3229	0.4477	1
224	0.9418	0.1163	0.0	0.3609	0.4709	0.3309	0
132	0.912	0.4848	1.0	0.3007	0.2269	0.2654	0
36							1
109							0
80							1
30	1.0	0.0	0.0	0.2625	0.0713	0.4635	1
42	0.6561	0.5503	0.0	0.8391	0.0308	0.204	1
19	0.9026	0.5771	1.0	0.5212	0.2328	0.1108	0
871							0
47							0
75	0.9418	0.1163	1.0	0.4268	0.0304	0.2616	1
34	1.1353	0.6767	1.0	0.8429	0.1173	0.1805	0
224	0.7904	1.5808	0.0	0.1802	0.0304	0.1422	0
20	0.9026	0.5771	1.0	0.5246	0.1221	0.2595	0
39	0.6545	0.6909	0.0	0.4076	0.0865	0.2105	0
5126	0.912	0.4848	1.0	0.316	0.2925	0.4713	0
169	1.1737	0.3832	0.0	0.2015	0.0797	0.0775	0
49	0.4762	0.7302	0.0	0.2714	0.0848	0.0257	0
59	0.4311	1.9401	0.0	0.3133	0.3526	0.2937	0
38	0.4679	1.3839	0.0	0.0704	0.141	0.4674	0
18	1.1245	0.185	1.0	0.91	0.2044	0.4124	0
119	2.3713	1.5808	0.0	0.3897	0.4331	0.4303	1
51	0.912	0.4848	1.0	0.3477	0.3453	0.3599	1
525							1
95	1.0712	0.1425	1.0	0.2849	0.3713	0.3102	0
86							0
85	0.985	0.1504	0.0	0.3021	0.0426	0.1105	0
278							0
47	1.0835	0.3251	1.0	0.3977	0.021	0.1414	0
50	1.0	0.0	0.0	0.7624	0.2643	0.3696	0
78							0
2221	1.8517	0.8962	0.0	0.2433	0.1205	0.3146	0
35	1.0	0.0	0.0	0.1297	0.2085	0.2476	0
46	0.7249	0.2306	1.0	0.6729	0.2545	0.4608	1
281	0.7904	0.3832	0.0	0.5718	0.0202	0.3543	0
1364	1.1332	0.2664	0.0	0.3746	0.0298	0.0819	0
82	1.2962	0.1899	1.0	0.5448	0.1247	0.0724	0
37	1.291	0.6349	1.0	0.3994	0.2454	0.4833	0
261	0.9138	0.1724	0.0	0.3099	0.1113	0.3411	0
12	0.4311	1.9401	0.0	0.0	0.1288	0.028	0
16	1.291	0.0212	0.0	0.5534	0.3901	0.3605	0
40	1.0862	0.1724	0.0	0.4505	0.2297	0.3767	0
3158	1.8517	1.3839	0.0	0.2555	0.0295	0.4092	0
21	0.7249	0.257	0.0	0.2526	0.2217	0.2048	1
11858	0.7904	0.3832	0.0	0.1725	0.4111	0.4111	0
1013	1.291	0.0212	0.0	0.2989	0.1795	0.347	0
13	1.2962	0.1506	1.0	0.9375	0.0499	0.444	0
117							0
36	1.1005	0.6243	0.0	0.2778	0.1579	0.3037	0
7							0
7							0
29	0.4762	0.7302	0.0	0.6394	0.0442	0.4211	0
51	1.062	0.5368	0.0	0.2799	0.1771	0.3068	1
67	1.4211	0.2857	0.0	0.0	0.3416	0.2609	0
424	1.1245	0.185	1.0	0.7102	0.4032	0.1871	1
115							0
27							1
14	0.4762	0.7302	0.0	0.5461	0.3279	0.4903	0
16	0.9296	0.1407	0.0	0.3679	0.4476	0.2563	0
72	1.0835	0.3251	0.0	1.0233	0.4907	0.2272	0
48	0.985	0.4361	0.0	0.543	0.3244	0.0581	0
54690	0.4679	1.3839	0.0	0.401	0.4028	0.4028	1
5417	1.3455	0.3455	0.0	0.316	0.2799	0.4942	0
218493	0.9418	0.1163	0.0	0.1576	0.1481	0.1481	1
2	0.3255	0.5771	1.0	0.3311	0.1285	0.4684	0
10	0.6545	0.6909	1.0	0.4174	0.2203	0.4087	0
7							0
152							0
101	1.0	0.3455	0.0	0.3867	0.3374	0.3743	1
47	1.0	0.3455	0.0	0.5837	0.122	0.0408	1
67							0
132							0
335	0.912	0.4848	1.0	0.2431	0.0413	0.4979	0
96	0.9138	0.1724	1.0	0.391	0.0457	0.4704	0
261	0.4517	0.8445	1.0	0.3029	0.2019	0.1719	0
35	1.0	0.0	0.0	0.1558	0.2987	0.064	1
47	1.0835	0.3251	0.0	0.2234	0.1823	0.2723	0
4169	0.9288	0.1425	0.0	0.142	0.1308	0.1308	0
132	0.4762	0.6243	1.0	0.5347	0.4243	0.1079	0
44	0.9026	0.4069	0.0	0.3949	0.0427	0.2934	0
74	1.1353	0.6767	1.0	0.3025	0.4576	0.4448	0
85	0.9138	0.1724	0.0	0.4405	0.49	0.1942	0
417	0.6545	0.6909	1.0	0.3889	0.3868	0.2288	0
26	0.9296	0.1407	1.0	0.4211	0.354	0.3107	0
29	0.5079	0.9007	0.0	0.4932	0.2861	0.0814	0
133183	0.8873	0.2255	1.0	0.2453	0.3882	0.3882	0
29	0.9296	0.1407	0.0	0.3509	0.0282	0.1395	0
1022							1
77	1.2063	0.0635	1.0	0.8137	0.2428	0.2085	0
915	1.1245	0.185	0.0	0.8764	0.4127	0.492	0
222	0.4517	0.8445	1.0	0.7224	0.0302	0.3784	1
14	1.0862	0.1724	0.0	0.585	0.1252	0.1945	0
61	0.4762	0.6243	1.0	0.5497	0.0587	0.2323	1
604							0
688	0.9296	0.1407	1.0	0.217	0.003	0.0978	1
37	0.912	0.4848	1.0	0.6522	0.3484	0.0898	1
44	1.1457	0.1506	1.0	0.4802	0.1123	0.1207	0
130	1.4211	0.4361	0.0	0.6056	0.0248	0.2105	0
484	1.062	0.1501	0.0	0.4119	0.3962	0.3962	0
158	1.0835	0.3251	0.0	0.3731	0.309	0.2164	0
138							0
537	0.4271	1.1717	1.0	0.4225	0.1696	0.3543	0
79	0.6545	0.6909	1.0	0.5617	0.3086	0.1324	1
31							0
33	1.2962	0.1506	0.0	0.2342	0.0178	0.2455	1
181	0.4679	0.4876	0.0	0.5983	0.4051	0.4051	0
327	0.7249	0.2306	0.0	0.4828	0.0218	0.4482	1
62							0
1055	0.7904	1.5808	0.0	0.4163	0.0473	0.402	1
258	0.6545	0.6909	0.0	0.3404	0.0583	0.3558	0
65	0.4586	0.5263	1.0	0.5727	0.0099	0.2827	0
11	0.9296	0.1407	0.0	0.4615	0.3082	0.4395	0
61	1.4211	0.9624	1.0	0.5529	0.1441	0.1304	1
248	1.8517	1.1269	0.0	0.172	0.0419	0.4914	0
39	0.9288	0.1425	0.0	0.2039	0.4266	0.4157	1
13	0.4762	0.6243	1.0	0.2092	0.4702	0.1453	0
33							0
22	0.912	0.4848	1.0	1.1169	0.0283	0.272	0
189							0
835	0.8455	0.309	0.0	0.4082	0.0693	0.4926	1
84							0
451	0.4586	0.6767	1.0	0.1186	0.4308	0.3572	0
22							0
89	0.9288	0.1425	0.0	0.3424	0.0659	0.2046	0
46	2.3713	1.9401	0.0	0.2526	0.2215	0.2009	0
46	1.1064	0.6547	1.0	0.2538	0.4749	0.2628	0
419	1.1064	0.6547	1.0	0.7339	0.2511	0.3224	0
37							0
106	0.9418	0.1163	1.0	0.1089	0.0471	0.1105	0
246	1.1545	0.309	0.0	0.4685	0.3179	0.4205	0
591187	0.9288	0.1425	0.0	0.2655	0.2679	0.2679	0
116							0
31							0
56	1.062	0.5368	0.0	0.5338	0.0862	0.3045	0
41	1.1615	0.3231	0.0	0.3634	0.1204	0.0938	0
48	1.1737	0.7425	0.0	0.0	0.4995	0.4764	0
63	1.2063	0.1058	0.0	0.4649	0.1059	0.3823	1
6							0
2	1.1064	0.6547	1.0	0.4244	0.1941	0.4272	0
74							0
31	0.4586	0.6767	1.0	0.1833	0.0704	0.3883	0
109	0.9026	0.5771	1.0	0.9207	0.416	0.1746	0
84	1.1353	0.6767	1.0	0.1653	0.1337	0.2861	0
17	0.9288	0.1425	1.0	0.7059	0.1153	0.3596	0
29	0.9288	0.1425	1.0	0.3171	0.0498	0.3704	1
267	0.9288	0.1425	1.0	0.5652	0.1348	0.1105	0
264	1.291	0.0212	0.0	0.2426	0.368	0.4912	0
194							0
22	1.0835	0.3251	1.0	0.6822	0.3276	0.2822	0
51							0
37	0.6561	0.5503	0.0	0.2381	0.0838	0.4987	0
18	0.7249	0.2306	0.0	0.6429	0.1448	0.3223	1
73222	0.9418	0.1163	1.0	0.6461	0.4619	0.4619	0
142	0.7904	0.3832	0.0	0.2274	0.2952	0.1425	0
65	0.4611	0.3114	0.0	0.5055	0.3474	0.2681	1
140	1.0	0.3455	0.0	0.4436	0.4447	0.4915	1
311	0.9026	0.5771	1.0	0.3284	0.0963	0.4705	0
38							0
21	0.9296	0.1407	0.0	0.5464	0.2743	0.429	0
12							0
40	1.4086	0.9007	1.0	0.3107	0.0838	0.1258	0
70	1.4211	0.9624	1.0	0.4589	0.0389	0.2842	0
262	1.0	0.3455	0.0	0.0783	0.2808	0.3415	0
33	2.3713	1.1976	0.0	0.3158	0.0734	0.2945	0
71	0.9288	0.1425	1.0	0.6641	0.4284	0.2519	0
464	0.9296	0.1407	1.0	0.3731	0.2852	0.1375	1
0	1.4211	0.2857	1.0	0.4209	0.3888	0.3054	0
160							0
63416							1
115							1
42	1.1545	0.309	0.0	0.6407	0.3719	0.4968	0
376	0.4271	1.1717	1.0	0.1702	0.1097	0.2298	0
199							0
40	0.9288	0.1425	0.0	0.7368	0.2455	0.3249	0
75	0.9026	0.5771	1.0	0.4852	0.2575	0.3977	0
53	0.4586	0.5263	1.0	0.5189	0.328	0.2942	0
1896							0
14	0.6545	0.6909	0.0	0.9894	0.121	0.2739	0
765	1.1245	0.185	0.0	0.335	0.1004	0.4816	0
176	0.9296	0.1407	1.0	0.3723	0.1311	0.2605	0
313							0
26							0
351	1.0	0.0	0.0	0.1502	0.1438	0.2889	0
15	1.1245	0.185	0.0	1.0996	0.4349	0.2616	1
176	1.1245	0.185	0.0	1.0092	0.0046	0.1115	0
48	1.2962	0.1506	0.0	0.1149	0.0639	0.2037	0
30	1.1332	0.2664	0.0	0.5337	0.3348	0.2556	0
68	0.9288	0.1425	1.0	0.5727	0.0099	0.2825	0
218	0.529	0.9419	0.0	0.2894	0.4708	0.2423	0
303	1.2698	0.0635	1.0	0.3166	0.4806	0.3287	0
1331							0
27466							0
8	1.5988	0.5368	0.0	0.7692	0.3244	0.4017	0
356	1.1245	0.2219	0.0	0.294	0.0009	0.4219	0
38	0.6545	0.6909	0.0	0.4661	0.2978	0.2221	0
9							1
157	0.3255	0.984	1.0	0.4857	0.4594	0.4666	1
1983	2.3713	1.1976	0.0	0.1395	0.3607	0.3587	0
1278							1
23	1.0	0.3455	0.0	0.7381	0.4506	0.1267	0
25							0
34	0.9138	0.1724	0.0	0.0	0.1331	0.2114	1
1148	0.8385	0.3231	1.0	0.2889	0.2813	0.4926	1
56							0
57	1.062	0.5368	0.0	0.6868	0.4469	0.0928	0
62	1.1005	0.1058	1.0	0.5529	0.1448	0.1203	0
324							0
1019	0.529	0.9419	0.0	0.7627	0.404	0.404	0
1161							0
149							0
15	1.1245	0.185	1.0	0.7453	0.1556	0.4819	1
364	1.1353	0.2857	0.0	0.4849	0.3762	0.4026	0
72	0.985	0.4361	1.0	0.2028	0.0505	0.0512	1
24	0.912	0.6869	0.0	0.5176	0.0824	0.374	1
130	1.1245	0.185	1.0	0.5134	0.002	0.0788	0
280	0.7725	1.5988	0.0	0.35	0.4469	0.2827	0
53	1.1353	0.6767	1.0	0.6929	0.0404	0.4204	0
116	0.4517	0.6547	1.0	0.502	0.1897	0.4081	0
11829							0
71							1
19	0.9288	0.1425	0.0	0.35	0.0887	0.0856	1
8	0.8873	0.2255	1.0	0.5411	0.3238	0.3091	0
44	0.8668	0.2664	0.0	0.5404	0.1628	0.256	1
178	0.8668	0.2664	0.0	0.2577	0.0346	0.0952	0
979							0
36	1.0	0.0	0.0	0.2341	0.0551	0.4197	0
373	0.8385	0.3231	1.0	0.4952	0.0527	0.3094	1
1218	1.1064	0.6547	1.0	0.9467	0.4829	0.4829	1
238	0.9288	0.1425	0.0	0.4119	0.1507	0.1507	0
131							0
32	1.0	0.3455	0.0	0.3651	0.1537	0.2245	0
193	0.9296	0.1407	1.0	0.672	0.2892	0.3361	1
52	1.1245	0.185	1.0	0.8649	0.3782	0.4845	0
40	1.1005	0.4444	1.0	0.6192	0.2149	0.2382	0
27	1.062	0.5368	1.0	0.2975	0.2273	0.2782	1
22839	1.0	0.3455	0.0	0.1572	0.3441	0.3441	0
238	1.1457	0.1506	1.0	1.0051	0.0247	0.2527	0
90	1.2063	0.1058	0.0	0.3558	0.4891	0.0306	1
26	1.291	0.0212	0.0	0.2577	0.4802	0.3404	1
206							0
55	0.8455	0.309	0.0	0.1882	0.1225	0.3466	0
70553	0.912	0.6869	0.0	0.227	0.4899	0.4899	0
668	0.9138	0.1724	1.0	0.3965	0.3376	0.1544	0
152	1.062	0.5368	1.0	0.8852	0.0074	0.1503	1
196	0.9026	0.2219	0.0	0.2882	0.3919	0.4059	0
24340	1.3455	0.6909	0.0	0.0888	0.4666	0.4666	0
28							0
154	0.9288	0.1425	1.0	0.3811	0.2027	0.237	0
456	1.2962	0.1899	1.0	0.1481	0.122	0.4587	1
55	1.1353	0.6767	1.0	0.3143	0.2395	0.245	0
760	1.0	0.3455	1.0	0.7986	0.4	0.4	0
341	0.8668	0.2664	0.0	0.4009	0.1935	0.1601	0
53	1.4086	0.9007	1.0	0.461	0.2168	0.0621	1
650	1.062	0.5368	0.0	0.1186	0.4865	0.2629	0
48	0.912	0.4848	1.0	0.5812	0.258	0.4869	0
1148	1.0	0.3455	0.0	0.7627	0.3567	0.3567	0
432							0
71	2.3713	1.1976	0.0	0.1974	0.2845	0.4509	0
28							0
46							1
238							0
479	1.1064	0.6547	1.0	0.2787	0.3899	0.1501	0
164							0
27	0.9418	0.1163	0.0	0.0	0.2427	0.2288	0
27	0.9296	0.1407	0.0	0.6154	0.4545	0.1075	0
20	1.1064	0.1899	0.0	0.4602	0.3954	0.4018	1
30	1.1064	0.6547	1.0	0.4273	0.1749	0.3608	1
26							0
76	0.7725	1.5988	0.0	0.4226	0.2381	0.3969	1
58	0.6561	0.5503	0.0	0.5771	0.045	0.1896	0
27196							0
17							0
6203							1
7223	1.2063	0.1058	1.0	0.5612	0.096	0.096	1
101	0.9288	0.1425	1.0	0.7778	0.1237	0.397	0
476							0
79	0.7904	0.3832	0.0	0.3978	0.4934	0.3924	0
5	0.8873	0.2255	0.0	0.328	0.4829	0.3782	0
118	0.4611	0.0299	0.0	0.5103	0.0327	0.09	0
6	1.0	0.0	0.0	0.256	0.2573	0.1274	0
2125	1.0835	0.3251	1.0	0.9074	0.11	0.11	1
18	0.9555	0.8962	0.0	0.3392	0.1562	0.1546	0
60	1.0582	0.1163	0.0	0.2542	0.2771	0.3299	0
336	0.4311	1.9401	0.0	0.2454	0.0883	0.3311	0
57							0
39							1
131	1.0835	0.3251	1.0	0.4531	0.0889	0.1448	0
224	1.1545	0.309	0.0	0.2817	0.1956	0.2126	0
104	0.6545	0.6909	1.0	0.8201	0.4513	0.109	0
36	0.9138	0.1724	0.0	0.5051	0.083	0.336	0
2	0.4271	0.4848	1.0	0.3177	0.1819	0.1877	0
14							0
372	0.6545	0.6909	1.0	0.4024	0.1899	0.2757	0
453							0
4	1.0835	0.3251	0.0	0.4852	0.2621	0.3653	0
6	0.4679	0.4876	0.0	0.3338	0.4681	0.1305	0
4	1.2698	0.0212	0.0	0.7169	0.1368	0.279	0
164	1.1737	1.1976	0.0	0.7119	0.0293	0.4037	1
55							0
142							0
19	1.1064	0.6547	1.0	0.5015	0.4084	0.2787	1
46	0.985	0.5263	1.0	0.6085	0.2729	0.4207	1
5	2.3713	1.1976	0.0	0.151	0.1193	0.4017	0
134	1.3095	0.984	1.0	0.6423	0.1454	0.2034	0
39							0
41	1.5988	0.5368	0.0	0.1804	0.4268	0.1365	0
17	1.0	0.3455	0.0	0.587	0.0815	0.3403	0
170	2.3713	1.5988	0.0	0.3106	0.0185	0.349	0
80	0.7904	0.3832	0.0	0.2696	0.0264	0.3608	0
321							0
43	0.8668	0.2664	0.0	0.4568	0.0386	0.12	0
16	0.7725	1.5988	0.0	0.5439	0.0196	0.1346	0
28	0.7904	0.3832	0.0	0.2059	0.4599	0.4488	0
1042	0.4586	0.9624	1.0	0.4119	0.0459	0.0459	0
17	0.4611	0.0299	0.0	0.3507	0.2753	0.2085	0
33	0.6545	0.6909	0.0	0.534	0.0472	0.0472	0
229225	0.529	0.9419	0.0	0.2855	0.3097	0.3097	0
2080	1.0704	0.1407	0.0	0.6187	0.2691	0.2691	1
13	0.8455	0.309	0.0	0.3409	0.3685	0.3051	1
99	1.291	0.0212	0.0	0.4178	0.3	0.3592	0
6002	0.8455	0.309	0.0	0.126	0.1519	0.3603	0
212							0
37							0
45	0.9555	0.8962	0.0	0.2074	0.2112	0.4655	0
52	1.0835	0.3251	0.0	0.7898	0.4851	0.4153	0
24	0.912	0.4848	1.0	0.3277	0.0615	0.1489	1
9	1.471	0.9419	0.0	0.2254	0.4318	0.3618	0
15	0.8668	0.2664	0.0	0.2874	0.2884	0.0958	0
24							0
22	1.0	0.3455	0.0	0.4341	0.0202	0.1067	0
9	0.6561	0.5503	0.0	0.382	0.2254	0.4534	1
622	1.1615	0.3231	1.0	0.2094	0.1109	0.2849	0
94	0.8873	0.2255	1.0	0.9431	0.3007	0.3841	0
27	1.0	0.0	0.0	0.2593	0.0951	0.2801	1
5							0
1415	0.529	0.9419	0.0	0.3876	0.0572	0.4869	0
1524	0.8952	0.5475	0.0	0.2979	0.1874	0.3613	1
47	0.6545	0.6909	1.0	0.6941	0.15	0.3615	1
746	0.7249	0.257	0.0	0.2465	0.0348	0.4476	1
57	0.4271	0.4848	1.0	0.3718	0.2725	0.4919	1
104	0.3255	0.5771	1.0	0.4085	0.4774	0.141	1
104							1
55859	0.985	0.4361	0.0	0.2626	0.3028	0.3028	0
14	1.1353	0.6767	1.0	0.5556	0.4943	0.2803	0
18	0.6561	0.6349	1.0	0.4185	0.4016	0.2971	1
1746	1.1353	0.2857	0.0	0.4245	0.088	0.1353	0
2930	1.1737	0.3832	0.0	0.1395	0.3753	0.4975	0
17							0
15	0.4311	1.9401	0.0	0.2658	0.0491	0.3889	0
34	1.4211	0.4361	1.0	0.1861	0.2419	0.405	0
3							1
9	0.8385	0.3231	0.0	0.5676	0.3572	0.4017	1
257	0.985	0.1504	0.0	0.4209	0.3177	0.0294	0
14	0.9418	0.1163	1.0	0.6278	0.3975	0.0913	0
58	1.1245	0.185	0.0	0.5438	0.4317	0.1295	0
58	0.4311	0.7425	0.0	0.125	0.0502	0.4718	0
20	0.8668	0.2664	0.0	0.5489	0.2893	0.4663	0
27							0
119	0.912	0.6869	0.0	0.4236	0.0851	0.2185	0
160	0.529	0.9419	0.0	0.1869	0.438	0.438	0
39	0.9138	0.1724	0.0	0.6146	0.0412	0.0584	0
320	0.8385	0.3231	1.0	0.6293	0.3083	0.0995	0
2	1.0582	0.1163	1.0	0.6322	0.3449	0.1868	1
329	0.3255	0.5771	1.0	0.2553	0.3014	0.4615	0
95	0.7904	0.3832	0.0	0.7561	0.0739	0.1856	0
53	0.8668	0.2664	0.0	0.5546	0.2907	0.2207	0
142	1.5988	0.5368	0.0	0.5529	0.4073	0.1984	1
37	1.062	0.5368	0.0	0.1882	0.2074	0.453	1
147	0.4586	0.9624	1.0	0.4849	0.3883	0.444	0
64	0.9026	0.4069	0.0	0.2372	0.3964	0.4838	0
355	1.1457	0.1506	1.0	0.3944	0.136	0.4019	0
36132	0.9138	0.1724	1.0	0.6941	0.4516	0.4516	0
59							0
365	0.8873	0.2255	0.0	0.4704	0.0139	0.4717	0
104							1
315	0.8873	0.2255	0.0	0.5183	0.0757	0.2131	1
62							0
15	0.9026	0.5771	1.0	0.6778	0.2996	0.1321	0
65	1.3455	0.3455	0.0	0.8975	0.2516	0.2976	0
40	0.8873	0.2255	0.0	0.6006	0.4607	0.4421	1
66	1.5988	0.5368	0.0	0.0	0.2287	0.1776	0
108	1.1615	0.3231	0.0	0.2405	0.2289	0.2932	0
1005							0
61	0.5079	0.5756	0.0	0.3724	0.2945	0.2748	0
57	0.8873	0.2255	0.0	0.4776	0.1257	0.3569	0
109	1.3095	0.984	1.0	0.2951	0.0546	0.1151	0
379	1.1005	0.6243	1.0	0.4676	0.4684	0.291	0
11	1.0835	0.3251	0.0	0.5422	0.0397	0.4891	1
5	0.4311	0.7425	1.0	0.664	0.1915	0.4766	0
6	1.3095	0.185	0.0	0.0	0.2289	0.1312	0
109	1.1615	0.3231	1.0	0.7224	0.033	0.4608	1
107	0.9296	0.1407	0.0	0.4942	0.3445	0.0796	0
53	1.1353	0.6767	1.0	0.1632	0.1138	0.421	0
45	0.985	0.4361	1.0	0.5947	0.3432	0.3043	0
97	0.9288	0.1425	0.0	0.283	0.0147	0.3366	0
343	1.0	0.3455	0.0	0.4849	0.3755	0.4002	0
85009	1.1064	0.0393	0.0	0.2987	0.0897	0.0897	1
104	1.1457	0.1506	0.0	0.4073	0.1496	0.1939	0
91860	1.1064	0.1899	0.0	0.2966	0.4096	0.4096	0
44	0.6545	0.3455	0.0	0.1797	0.0086	0.2126	1
175	0.8668	0.2664	0.0	0.8778	0.2994	0.2994	1
47							0
2	1.0	0.0	0.0	0.5529	0.412	0.1645	0
49	0.9026	0.5771	1.0	0.1835	0.1576	0.1783	0
88	0.6561	0.4444	0.0	0.4315	0.3779	0.1899	1
39	1.062	0.6349	1.0	0.9727	0.2668	0.0861	1
55							0
53	1.1127	0.2255	1.0	0.0	0.0271	0.3497	0
193620	0.9288	0.1425	0.0	0.2697	0.1224	0.1224	0
194							0
121	0.8952	0.5475	0.0	0.1359	0.1975	0.3167	0
154	0.9288	0.1425	1.0	0.8798	0.0007	0.1507	0
74	1.0835	0.3251	0.0	0.2021	0.0547	0.3513	0
18							0
48720	1.062	0.5368	0.0	0.5018	0.2584	0.2584	1
40	1.1005	0.1058	1.0	0.4242	0.281	0.3765	1
17							0
25	0.4586	0.6767	1.0	0.5539	0.0325	0.1913	0
47							0
328							1
6076							0
99	1.3095	0.185	1.0	0.4473	0.1827	0.3056	0
198							0
318	0.912	0.4848	1.0	0.3454	0.1819	0.1819	1
572	0.4679	1.3839	0.0	0.7857	0.1825	0.431	0
1085	1.291	0.0212	0.0	0.2466	0.0592	0.4277	0
4							0
233	0.529	0.9419	0.0	0.7802	0.0526	0.1269	0
38							0
42							0
486							0
145							0
63662	0.985	0.4361	0.0	0.4312	0.3967	0.3967	0
25	0.9288	0.1425	1.0	1.0412	0.1186	0.0496	0
42	0.4271	0.6349	1.0	0.3454	0.327	0.3738	1
118	0.9288	0.1425	1.0	0.1837	0.0747	0.1307	0
40	1.1615	0.3231	1.0	0.6513	0.1119	0.3383	1
518							0
132	0.8873	0.2255	1.0	0.3275	0.0524	0.3215	0
70	1.3455	0.6909	1.0	0.4759	0.3036	0.475	1
84	1.1332	0.2664	0.0	0.3706	0.1262	0.138	1
50	0.8668	0.2664	0.0	0.2279	0.2174	0.2197	0
104	1.291	0.0212	0.0	0.3161	0.1795	0.1358	0
23	0.4586	0.6767	1.0	0.8117	0.1985	0.0813	0
210							1
123							0
27	0.7904	0.3832	0.0	0.8487	0.4113	0.3138	1
4	1.0	0.3455	0.0	0.9915	0.3166	0.0924	0
31	1.1332	0.2664	0.0	0.5936	0.0604	0.1841	0
46							0
226							0
1042	0.5079	0.9007	0.0	0.7279	0.0188	0.4143	0
42							0
60	0.3255	0.5771	1.0	0.3744	0.0635	0.3134	0
957	1.2962	0.8445	1.0	0.4082	0.0135	0.0978	0
182							0
55	0.8873	0.2255	1.0	0.5515	0.067	0.4366	0
182	0.4679	1.3839	0.0	0.4001	0.2234	0.1103	0
57	1.4211	0.2857	0.0	0.1115	0.2638	0.1809	0
44							1
81							0
165	1.0	0.0	0.0	0.3811	0.1355	0.07	1
5							0
62	1.062	0.5368	0.0	0.2548	0.0298	0.2429	0
59	1.1245	0.185	0.0	0.4333	0.3139	0.1768	0
126	0.4311	1.9401	0.0	0.2341	0.0439	0.3346	0
506	1.0	0.3455	0.0	0.4101	0.2488	0.3907	0
28							0
29	0.6545	0.6909	1.0	0.7073	0.0969	0.3638	0
1173	0.9296	0.1407	1.0	0.272	0.3631	0.2368	0
45029	0.4679	1.3839	0.0	0.1612	0.0862	0.0862	0
302							0
131							0
43	1.1064	0.6547	1.0	0.3115	0.1195	0.3135	1
1232							0
70	0.9026	0.5771	1.0	0.5069	0.0962	0.4003	0
40							0
45	1.4211	0.4361	0.0	0.1714	0.2758	0.2414	0
44							0
597	0.4762	0.6243	1.0	0.5002	0.0207	0.2637	0
15							1
21							0
22							0
38							1
69	1.0835	0.3251	1.0	0.5833	0.0375	0.178	0
111	0.3255	0.5771	1.0	0.4667	0.1874	0.2826	0
55	1.0582	0.1163	0.0	0.9391	0.1856	0.4466	1
15							0
114	1.1005	0.6243	1.0	0.663	0.488	0.3992	1
27	0.9288	0.1425	0.0	0.3154	0.349	0.3974	0
35	0.9296	0.1407	1.0	0.2551	0.0376	0.1288	0
111	0.7725	0.3114	0.0	0.6885	0.1371	0.4463	0
66	1.0835	0.3251	1.0	0.3819	0.3484	0.2125	1
1172	0.6545	0.6909	1.0	0.4163	0.0449	0.4326	0
5	2.3713	1.1976	1.0	1.0118	0.1231	0.3094	0
1431							0
362	1.0835	0.3251	1.0	0.4122	0.4537	0.3153	1
15							0
19							0
688	0.9288	0.1425	0.0	0.3183	0.0441	0.2367	0
86	0.4271	0.4848	1.0	0.2099	0.4551	0.3255	0
32638	1.0	0.0	0.0	0.1385	0.0728	0.0728	0
40							1
1	0.6545	0.3455	0.0	0.6267	0.2085	0.1603	0
108	1.1064	0.1899	0.0	0.3156	0.2604	0.2075	0
52	1.1353	0.2857	0.0	0.4016	0.2737	0.137	1
557							1
131	0.912	0.1501	0.0	0.2677	0.0725	0.2022	0
7	1.0835	0.3251	1.0	0.6601	0.3402	0.2923	1
7709	0.9418	0.1163	0.0	0.7293	0.2691	0.2691	0
69							0
25	1.4427	0.5475	0.0	0.2187	0.4945	0.1331	0
10	1.5988	0.6869	0.0	0.7091	0.324	0.4225	1
125	0.7904	0.3832	1.0	0.3718	0.4398	0.1538	0
127644	0.9138	0.1724	1.0	0.1558	0.3892	0.3892	0
54	1.0862	0.1724	0.0	0.4852	0.2566	0.4042	0
23	1.291	0.0212	0.0	0.4302	0.1825	0.1752	1
375	0.9288	0.1425	1.0	0.3331	0.1383	0.1471	0
191							0
514	0.9138	0.1724	1.0	0.4027	0.354	0.1001	0
239	0.4679	1.3839	0.0	0.3271	0.0101	0.1665	0
496	0.4311	0.3593	0.0	0.477	0.0053	0.4572	0
91872	0.985	0.4361	0.0	0.1971	0.4798	0.4798	0
25	1.1353	0.6767	1.0	0.6333	0.1805	0.048	0
42384	1.0	0.0	0.0	0.228	0.3704	0.3704	0
2							0
96	0.4762	0.7302	0.0	0.6601	0.0543	0.3261	1
49	1.1332	0.2664	0.0	0.1723	0.1591	0.4751	0
301	1.1127	0.2255	1.0	0.4119	0.2136	0.2136	0
72674	1.0835	0.3251	1.0	0.1794	0.4968	0.4968	1
28							0
8	0.4611	0.0299	0.0	0.5354	0.261	0.2753	0
63	0.9026	0.5771	1.0	0.5069	0.1078	0.164	0
447							0
106	0.9288	0.1425	0.0	0.4016	0.085	0.4887	0
35	1.0	0.0	0.0	0.647	0.3034	0.3479	0
